id;data_evento;nome_canal;info_campanha;id_regiao;tipo_dispositivo;id_audiencia;impressoes;clicks;leads;conversoes;custo;receita;criado_em
32753;2025-11-06;META ADS;Leads|Conhecimento - Streaming|5411.44;2; computador;21;23450;1340;275;46;4210.73;26334.7;2026-06-05 12:47:59.840096
37723;2025-07-02; GOOGLE ADS ;Conhecimento|Conversão - Notebook|12948.76;7;TABLET;13;44464;3455;311;54;17266.64;41534.3;2026-06-05 12:48:07.755122
37962;2025-03-05;Email Marketing;Conhecimento|Remarketing - Curso|15951.94;17;Tablet;8;32760;2382;219;47;16458.83;4932.01;2026-06-05 12:48:08.106695
47353;2025-04-23;email marketing;Conhecimento|Conversão - Seguro|8170.15;1;Tablet;4;29042;816;202;36;5224.7;39905.44;2026-06-05 12:48:23.473187
22591;2025-10-24;Linkedin Ads;Tráfego|Retenção - Smartphone|46353.04;7;Tablet;4;65997;2981;250;73;9273.83;64610.92;2026-06-05 12:47:44.147182
37658;2025-09-22;google ads;Conversão|Retenção - Curso|31124.09;4; celular ;6;25100;1581;246;33;11075.69;5996.07;2026-06-05 12:48:07.658516
4015;2025-12-05;Meta Ads;Leads|Conhecimento - Consultoria|13785.26;8;CELULAR;16;57937;58814;4890;744;266230.5;304685.36;2026-06-05 12:47:15.134012
44467;2025-11-04;meta ads;Tráfego|Conversão - Smartphone|19676.25;8;TABLET;18;95615;2358;355;105;4625.24;50000.55;2026-06-05 12:48:18.869111
7194;2025-11-13;LinkedIn Ads;Conhecimento|Lançamento - Notebook|28148.46;2;Celular;1;22536;594;124;22;1178.47;20497.05;2026-06-05 12:47:20.039438
24567;2025-07-30; GOOGLE ADS ;Conversão|Retenção - Consultoria|24657.03;20;Computador;1;96237;6500;1341;337;28849.13;315849.54;2026-06-05 12:47:47.138657
21640;2025-08-29;meta ads;Leads|Promoção - Curso|38158.69;2;Celular;4;24011;1542;372;27;4410.77;28901.78;2026-06-05 12:47:42.641520
41532;2025-07-19;GoogleAds;Leads|Geração de Lead - Notebook|29056.97;19;Tablet;24;13232;958;191;9;5960.99;2572.21;2026-06-05 12:48:14.395593
12132;2025-10-13;Email Marketing;Conversão|Retenção - E-commerce|49009.36;16;Celular;19;37876;1277;109;8;8551.69;3025.28;2026-06-05 12:47:27.832598
7954;2025-02-23;Email Marketing;Conversão|Natal - Seguro|32105.21;9;Computador;21;15299;515;39;11;3058.93;4872.98;2026-06-05 12:47:21.359381
14414;2025-12-15;Email Marketing;Conversão|Remarketing - Smartphone|37693.41;2; celular ;15;67424;4261;281;45;23026.73;4888.92;2026-06-05 12:47:31.459453
44648;2025-03-21;GoogleAds;Leads|Conhecimento - Curso|30403.04;5;TABLET;5;19893;1350;255;60;6475.14;30693.99;2026-06-05 12:48:19.141401
15917;2025-11-28;META ADS;Conhecimento|Remarketing - Curso|15951.94;20;Tablet;14;8842;342;45;6;298.8;2906.08;2026-06-05 12:47:33.800686
46618;2025-07-22;meta ads;Leads|Geração de Lead - Seguro|45408.77;3; computador;15;43578;1486;108;28;6363.77;18578.28;2026-06-05 12:48:22.288103
29307;2025-12-16;Meta Ads;Conversão|Remarketing - Smartphone|37693.41;15;Computador;11;56738;2649;335;38;2057.37;55737.86;2026-06-05 12:47:54.536546
44778;2025-01-20;Linkedin Ads;Tráfego|Retenção - Smartphone|46353.04;13; celular ;4;79229;5129;285;41;13583.48;40298.12;2026-06-05 12:48:19.332141
44869;2025-09-23;email marketing;Conhecimento|Remarketing - Smartphone|27196.56;12; celular ;3;34283;737;137;38;4005.34;19749.01;2026-06-05 12:48:19.465877
18664;2025-07-12; TikTok Ads ;Conversão|Conversão - E-commerce|8801.59;14;Tablet;9;55868;4188;968;60;8945.5;86042.15;2026-06-05 12:47:37.967621
1566;2025-11-17; TikTok Ads ;Leads|Lançamento - Streaming|40234.48;6;Computador;11;3494;92;18;1;573.06;1486.7;2026-06-05 12:47:11.266045
17804;2025-09-10;META ADS;Conversão|Remarketing - Smartphone|37693.41;13;Celular;5;5397;237;49;9;963.4;2823.51;2026-06-05 12:47:36.670357
38546;2025-11-03;google ads;Leads|Promoção - Cartão|27992.3;19;CELULAR;8;69320;4969;639;89;11598.23;127929.5;2026-06-05 12:48:09.318259
33729;2025-02-18;google ads;Conhecimento|Conversão - Seguro|8170.15;13;Computador;10;16769;459;82;17;2121.05;19170.05;2026-06-05 12:48:01.489390
27329;2025-04-21;LinkedIn Ads;Leads|Promoção - Curso|38158.69;13;Tablet;12;2101;3005;739;57;17515.55;43805.82;2026-06-05 12:47:51.451919
40318;2025-11-09;google ads;Conversão|Carrinho Abandonado - Seguro|49254.33;5; celular ;20;40728;2303;529;61;7216.41;69507.35;2026-06-05 12:48:12.483897
41515;2025-07-21;META ADS;Tráfego|Retenção - Notebook|32778.1;17; celular ;6;39367;1862;358;44;5466.09;19276.01;2026-06-05 12:48:14.371046
16508;2025-04-11;Google Ads;Leads|Carrinho Abandonado - Streaming|29039.22;20;TABLET;7;74871;3665;484;48;14848.88;27830.01;2026-06-05 12:47:34.704421
26070;2025-10-18;Email Marketing;Conversão|Natal - Seguro|32105.21;18; celular ;19;61624;2303;449;123;13849.89;146589.58;2026-06-05 12:47:49.389368
50143;2025-04-12; TikTok Ads ;Conhecimento|Geração de Lead - Streaming|19528.65;5;Computador;19;72239;2454;487;109;10104.63;19034.22;2026-06-05 12:47:41.002115
47534;2025-05-29;Email Marketing;Leads|Carrinho Abandonado - Streaming|29039.22;15; celular ;16;91408;3094;200;38;19329.7;23058.37;2026-06-05 12:48:23.749918
14979;2025-04-04;LinkedIn Ads;Conhecimento|Conversão - Seguro|8170.15;2;CELULAR;7;6509;124;21;6;308.18;4417.64;2026-06-05 12:47:32.328052
17045;2025-02-08;Google Ads;Conhecimento|Conversão - Seguro|8170.15;1;TABLET;20;2183;102;12;1;133.54;926.74;2026-06-05 12:47:35.526913
7576;2025-10-06;LinkedIn Ads;Leads|Conversão - Streaming|36856.91;17;Tablet;23;75699;2882;638;57;2540.84;16201.25;2026-06-05 12:47:20.641220
13737;2025-10-12;Email Marketing;Conversão|Retenção - E-commerce|49009.36;18; celular ;19;8855;558;105;9;3990.19;8967.44;2026-06-05 12:47:30.256170
9742;2025-09-05;LinkedIn Ads;Leads|Geração de Lead - Notebook|27658.26;3;Computador;17;64788;1396;260;58;6713.54;10669.04;2026-06-05 12:47:24.182451
24017;2025-03-25;email marketing;Leads|Geração de Lead - Seguro|45408.77;17;TABLET;11;26724;1739;250;38;2827.75;55075.99;2026-06-05 12:47:46.311923
38897;2025-11-20;google ads;Conhecimento|Black Friday - Cartão|31537.11;5;Computador;24;83349;4190;360;64;29845.61;7430.06;2026-06-05 12:48:09.967808
49629;2025-10-11;Linkedin Ads;Tráfego|Promoção - Cartão|35278.57;9;Celular;15;55627;2941;205;55;10568.8;57545.75;2026-06-05 12:48:26.928243
37770;2025-03-08; TikTok Ads ;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;1;Tablet;24;27204;1381;218;50;10310.8;50497.82;2026-06-05 12:48:07.823491
40632;2025-06-15;meta ads;Conhecimento|Geração de Lead - Consultoria|47452.46;17;Celular;2;6109;121;29;6;201.56;2015.86;2026-06-05 12:48:12.963384
22989;2025-02-27;Linkedin Ads;Conhecimento|Geração de Lead - Notebook|10896.38;14; computador;23;75583;3426;332;33;11727.31;31695.28;2026-06-05 12:47:44.768910
8002;2025-08-06;meta ads;Conversão|Conhecimento - Smartphone|27039.23;1;Tablet;14;69630;2145;469;131;6689.0;85928.72;2026-06-05 12:47:21.437875
10774;2025-07-31;Meta Ads;Leads|Geração de Lead - Seguro|45408.77;19; computador;16;1764;74;4;0;178.58;0.0;2026-06-05 12:47:25.769583
25403;2025-03-17;meta ads;Conhecimento|Black Friday - Cartão|31537.11;13; celular ;16;90511;4444;532;117;6906.71;18889.64;2026-06-05 12:47:48.383385
8283;2025-01-20;meta ads;Conhecimento|Conversão - Seguro|8170.15;16;Celular;15;88303;2687;416;117;11443.77;35711.65;2026-06-05 12:47:21.861340
31248;2025-11-10;google ads;Leads|Conhecimento - Consultoria|13785.26;18;Tablet;18;41618;2115;165;28;9861.93;40069.81;2026-06-05 12:47:57.527402
17413;2025-09-25;meta ads;Conversão|Conhecimento - Consultoria|18945.37;6; computador;6;42471;502;121;20;3506.29;2481.39;2026-06-05 12:47:36.085777
24027;2025-12-09;meta ads;Leads|Promoção - Cartão|27992.3;12;Celular;15;43854;2648;223;44;8475.92;35080.34;2026-06-05 12:47:46.326215
40979;2025-01-25;Linkedin Ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;10;Celular;19;7820;442;105;18;2033.99;24310.96;2026-06-05 12:48:13.544580
4549;2025-02-25;meta ads;Conversão|Carrinho Abandonado - Seguro|49254.33;6;TABLET;12;47823;2661;307;53;7918.65;73493.68;2026-06-05 12:47:15.977943
36839;2025-08-01;Email Marketing;Conhecimento|Geração de Lead - E-commerce|17017.19;7;Celular;15;38884;2232;132;24;5315.34;29024.97;2026-06-05 12:48:06.424916
17042;2025-02-23;meta ads;Conversão|Conhecimento - Consultoria|18945.37;19;Computador;20;86037;1393;174;13;8221.52;11489.45;2026-06-05 12:47:35.522579
32216;2025-05-31;GoogleAds;Conhecimento|Lançamento - Notebook|28148.46;1;Computador;2;43702;2619;313;48;7238.74;53058.0;2026-06-05 12:47:59.033522
3197;2025-09-28;Meta Ads;Conversão|Remarketing - Smartphone|37693.41;20;Celular;5;68979;5150;1209;274;38962.32;264822.39;2026-06-05 12:47:13.858324
50837;2025-08-19;Email Marketing;Conhecimento|Conversão - Notebook|12948.76;12; celular ;20;42995;2966;253;25;10373.88;33631.29;2026-06-05 12:47:43.447020
41456;2025-03-18;META ADS;Conversão|Conhecimento - Consultoria|18945.37;7;TABLET;23;20134;299;31;6;1536.07;2824.9;2026-06-05 12:48:14.281467
7951;2025-02-26; GOOGLE ADS ;Conhecimento|Geração de Lead - Notebook|10896.38;20;Celular;16;40318;1355;279;53;10674.76;20276.53;2026-06-05 12:47:21.354571
8939;2025-01-19;Email Marketing;Tráfego|Black Friday - Notebook|16414.42;14;Tablet;12;29112;925;91;10;4867.73;6376.81;2026-06-05 12:47:22.922190
30179;2025-10-21;meta ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;6;Celular;18;45597;1812;445;58;12902.2;26038.12;2026-06-05 12:47:55.866949
30010;2025-04-14;Meta Ads;Conversão|Retenção - Streaming|21833.57;4;TABLET;6;9387;9581;911;152;56703.02;125606.85;2026-06-05 12:47:55.611462
46762;2025-09-06;email marketing;Conversão|Lançamento - Consultoria|19166.8;12;Tablet;14;76901;1058;55;8;7975.22;6977.81;2026-06-05 12:48:22.509145
30872;2025-11-28;LinkedIn Ads;Leads|Geração de Lead - Notebook|29056.97;18;TABLET;12;57332;878;130;29;6516.37;36912.96;2026-06-05 12:47:56.954389
13966;2025-11-06; GOOGLE ADS ;Leads|Promoção - Curso|38158.69;15;TABLET;20;59161;694;50;12;2381.49;12160.15;2026-06-05 12:47:30.623618
10577;2025-07-24;LinkedIn Ads;Conhecimento|Promoção - Streaming|22865.73;5;TABLET;7;68571;5299;1070;235;35525.06;107944.87;2026-06-05 12:47:25.448659
15612;2025-04-26; GOOGLE ADS ;Leads|Geração de Lead - Seguro|45408.77;10;Tablet;2;71652;4566;488;138;13245.17;18365.47;2026-06-05 12:47:33.324380
49610;2025-05-13;Google Ads;Leads|Natal - Curso|23414.44;19;CELULAR;14;48379;1475;139;37;4449.75;44957.25;2026-06-05 12:48:26.900707
17388;2025-04-04;email marketing;Tráfego|Black Friday - Curso|34922.72;5;Computador;20;47914;2897;344;85;8556.2;63566.58;2026-06-05 12:47:36.046327
6755;2025-04-05;Meta Ads;Conversão|Geração de Lead - Seguro|38516.28;1;TABLET;2;30090;516;50;10;1791.93;13096.55;2026-06-05 12:47:19.377993
13485;2025-12-12;google ads;Conversão|Lançamento - Consultoria|19166.8;15; computador;10;47166;2114;271;77;1453.55;112863.12;2026-06-05 12:47:29.877954
28728;2025-07-27;google ads;Leads|Conversão - Notebook|17121.39;5;Tablet;3;20777;501;36;10;1734.22;1594.58;2026-06-05 12:47:53.665229
2160;2025-08-07;google ads;Tráfego|Conversão - Smartphone|19676.25;17;TABLET;16;9813;231;29;7;1345.23;3856.44;2026-06-05 12:47:12.239998
31380;2025-09-06;GoogleAds;Conhecimento|Conversão - Seguro|8170.15;12;Tablet;5;36810;1111;197;27;3510.57;24164.41;2026-06-05 12:47:57.752716
28725;2025-11-20;email marketing;Conversão|Retenção - E-commerce|49009.36;2;Celular;11;52386;3951;376;65;7381.33;15952.34;2026-06-05 12:47:53.660789
27626;2025-12-13;Google Ads;Conhecimento|Geração de Lead - Notebook|10896.38;9;Tablet;11;64223;1600;292;60;6431.92;31770.38;2026-06-05 12:47:51.900662
45362;2025-06-04;META ADS;Conversão|Retenção - Streaming|21833.57;14; computador;3;86397;4852;1115;272;18453.79;181979.93;2026-06-05 12:48:20.207367
12873;2025-05-27;Google Ads;Conhecimento|Lançamento - Notebook|28148.46;12;Tablet;19;31623;1739;387;63;4047.1;65949.09;2026-06-05 12:47:28.958776
1659;2025-01-03;Linkedin Ads;Conversão|Retenção - Consultoria|11597.52;11;TABLET;2;18499;740;96;23;2389.44;25156.8;2026-06-05 12:47:11.421275
44465;2025-07-14;email marketing;Tráfego|Conversão - Smartphone|19676.25;20;TABLET;1;89966;5492;556;142;21394.72;152876.47;2026-06-05 12:48:18.866165
36317;2025-12-11; GOOGLE ADS ;Conhecimento|Conversão - Seguro|8170.15;2; computador;1;29329;1835;170;10;6822.5;9590.48;2026-06-05 12:48:05.594330
40663;2025-01-07;Google Ads;Leads|Conhecimento - Streaming|5411.44;7; celular ;19;1998;65;9;2;323.75;837.24;2026-06-05 12:48:13.014012
36912;2025-08-10;Meta Ads;Leads|Promoção - Curso|38158.69;2;TABLET;10;83241;3205;183;37;2039.85;7826.12;2026-06-05 12:48:06.531899
35568;2025-02-08;GoogleAds;Tráfego|Promoção - Cartão|35278.57;1;TABLET;21;61536;1042;133;26;904.91;37017.92;2026-06-05 12:48:04.400118
6292;2025-08-05;google ads;Tráfego|Black Friday - Curso|34922.72;1;TABLET;20;40491;1084;59;8;5651.23;2799.67;2026-06-05 12:47:18.680223
38765;2025-06-10;google ads;Conhecimento|Geração de Lead - Consultoria|47452.46;18;CELULAR;18;32607;1929;247;22;5392.78;21653.24;2026-06-05 12:48:09.733853
32829;2025-06-08;Meta Ads;Leads|Conhecimento - Consultoria|13785.26;6; celular ;24;68897;3992;487;115;9767.41;53016.06;2026-06-05 12:47:59.952289
43584;2025-03-21;Meta Ads;Conhecimento|Remarketing - Smartphone|27196.56;6;CELULAR;6;79672;5333;1127;61;12382.94;47958.63;2026-06-05 12:48:17.534359
49766;2025-12-18;META ADS;Leads|Carrinho Abandonado - Streaming|29039.22;19; computador;3;60971;4817;280;68;28664.75;83089.5;2026-06-05 12:48:27.139237
4237;2025-08-21;Meta Ads;Tráfego|Retenção - Smartphone|46353.04;20;Celular;22;99482;2298;153;23;6509.02;20952.46;2026-06-05 12:47:15.475892
18901;2025-03-13;GoogleAds;Conversão|Lançamento - Consultoria|19166.8;9;CELULAR;6;13363;902;185;33;5293.57;45850.71;2026-06-05 12:47:38.329957
33033;2025-06-25;google ads;Conversão|Natal - Seguro|32105.21;2; computador;16;31103;1874;286;61;10311.89;60690.58;2026-06-05 12:48:00.298838
32741;2025-11-22; GOOGLE ADS ;Conversão|Promoção - Seguro|44497.74;19;TABLET;11;34803;835;124;24;2977.59;2707.98;2026-06-05 12:47:59.822269
15202;2025-11-27; GOOGLE ADS ;Tráfego|Retenção - Notebook|32778.1;9; celular ;6;11672;772;188;23;3643.85;17149.77;2026-06-05 12:47:32.660237
30786;2025-05-24; TikTok Ads ;Leads|Lançamento - Streaming|40234.48;6;Tablet;7;28133;2152;352;26;15925.03;6698.85;2026-06-05 12:47:56.820865
5027;2025-09-10;email marketing;Conversão|Natal - Seguro|32105.21;5;CELULAR;23;1925;54;3;0;394.07;0.0;2026-06-05 12:47:16.719588
16439;2025-07-12;google ads;Leads|Conhecimento - Streaming|5411.44;5;CELULAR;10;23529;1595;340;66;4205.04;24044.14;2026-06-05 12:47:34.597106
36680;2025-07-28;google ads;Conhecimento|Geração de Lead - Notebook|10896.38;19;CELULAR;24;21679;445;73;20;2272.13;10938.07;2026-06-05 12:48:06.176775
47465;2025-08-08;Google Ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;14;Celular;1;48285;1777;294;65;13671.81;49590.92;2026-06-05 12:48:23.643909
44643;2025-09-23;Meta Ads;Leads|Geração de Lead - Seguro|45408.77;2; celular ;7;21799;1417;341;26;9421.39;32316.72;2026-06-05 12:48:19.134298
13455;2025-09-10;Google Ads;Conhecimento|Geração de Lead - E-commerce|17017.19;14;CELULAR;15;76224;1249;311;28;7393.09;32858.02;2026-06-05 12:47:29.833271
44066;2025-09-11;Google Ads;Conversão|Retenção - Streaming|21833.57;12;Celular;3;53135;941;126;35;4548.72;8467.23;2026-06-05 12:48:18.271800
28607;2025-09-25; GOOGLE ADS ;Tráfego|Remarketing - E-commerce|42506.06;9; celular ;20;24761;1178;268;17;2547.19;3281.91;2026-06-05 12:47:53.485676
39331;2025-08-02;Meta Ads;Conversão|Conhecimento - Smartphone|27039.23;10;Tablet;3;78156;3217;793;229;21860.28;303796.31;2026-06-05 12:48:10.832789
5703;2025-03-11;google ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;3;TABLET;20;67095;2726;322;61;21294.82;53442.72;2026-06-05 12:47:17.768127
32647;2025-06-19; GOOGLE ADS ;Conversão|Promoção - Seguro|44497.74;3;Computador;7;2272;102;6;0;709.24;0.0;2026-06-05 12:47:59.682443
27381;2025-10-11;Linkedin Ads;Conhecimento|Geração de Lead - E-commerce|17017.19;17;Celular;20;9580;292;71;7;1008.71;6474.76;2026-06-05 12:47:51.535170
46691;2025-11-07;LinkedIn Ads;Tráfego|Retenção - Notebook|32778.1;16;Celular;10;55568;3715;223;37;14426.73;30788.91;2026-06-05 12:48:22.399130
13295;2025-04-08;google ads;Conversão|Retenção - Streaming|21833.57;3;Celular;3;71009;3775;443;108;8079.45;78171.35;2026-06-05 12:47:29.591365
33694;2025-01-14; TikTok Ads ;Conversão|Natal - E-commerce|8437.21;17;Celular;1;74628;5053;441;120;40337.49;137388.7;2026-06-05 12:48:01.438730
50682;2025-10-20;meta ads;Conversão|Conversão - E-commerce|8801.59;19;Tablet;9;33911;1202;79;23;1728.85;34322.09;2026-06-05 12:47:49.189043
3283;2025-11-28;META ADS;Conversão|Retenção - Streaming|21833.57;15; celular ;24;25969;1573;289;60;2640.53;31968.11;2026-06-05 12:47:13.999978
17342;2025-02-24;email marketing;Leads|Conversão - Notebook|17121.39;5; celular ;20;37629;1382;336;16;5810.26;10571.19;2026-06-05 12:47:35.975098
47892;2025-03-26;google ads;Tráfego|Remarketing - E-commerce|42506.06;11; computador;21;97271;4958;391;46;35098.37;12208.97;2026-06-05 12:48:24.307829
94;2025-05-26;Email Marketing;Conversão|Retenção - Streaming|21833.57;12;TABLET;22;23528;458;55;6;2089.16;2737.4;2026-06-05 12:47:08.852309
11787;2025-05-23;Email Marketing;Conhecimento|Geração de Lead - E-commerce|17017.19;17; celular ;22;13736;817;138;37;4038.26;51017.48;2026-06-05 12:47:27.303418
10096;2025-08-13;google ads;Leads|Conversão - Streaming|36856.91;11; computador;15;23411;1488;131;30;4824.32;12567.82;2026-06-05 12:47:24.717040
264;2025-07-27;GoogleAds;Tráfego|Lançamento - Curso|14891.77;9;TABLET;6;86261;6009;1003;112;28623.92;155272.9;2026-06-05 12:47:09.115328
49910;2025-03-11;email marketing;Conversão|Retenção - Curso|31124.09;17;Computador;20;6967;71;7;1;136.36;888.4;2026-06-05 12:48:27.357554
5217;2025-09-13;LinkedIn Ads;Leads|Conversão - Streaming|36856.91;5;Computador;20;54101;4258;540;157;28854.3;120173.75;2026-06-05 12:47:17.009573
42227;2025-09-12;GoogleAds;Leads|Promoção - Cartão|27992.3;13;Tablet;6;41032;1368;229;49;6406.89;49384.81;2026-06-05 12:48:15.451633
35620;2025-01-17;Meta Ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;11;CELULAR;2;98642;1505;343;86;8073.15;110969.9;2026-06-05 12:48:04.480820
38967;2025-01-04;google ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;2;Tablet;18;38410;1366;77;9;10901.09;1142.26;2026-06-05 12:48:10.112814
32815;2025-10-09;Meta Ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;4;TABLET;9;98402;6510;788;225;10020.46;219741.5;2026-06-05 12:47:59.931250
44008;2025-08-04;META ADS;Leads|Natal - Curso|23414.44;19;TABLET;14;22568;1802;231;38;6949.07;41386.66;2026-06-05 12:48:18.183922
2951;2025-10-11;google ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;18;Celular;5;11551;140;30;5;178.62;3480.98;2026-06-05 12:47:13.487009
27512;2025-04-26;LinkedIn Ads;Conhecimento|Promoção - Streaming|22865.73;10; celular ;19;24695;475;108;24;1723.09;20005.56;2026-06-05 12:47:51.734152
26503;2025-09-10;email marketing;Conhecimento|Geração de Lead - Notebook|10896.38;2; computador;16;33537;2349;237;59;3488.32;32084.33;2026-06-05 12:47:50.054992
19936;2025-04-29;META ADS;Conhecimento|Geração de Lead - Notebook|10896.38;2;Celular;14;34653;1897;459;134;10702.44;71501.93;2026-06-05 12:47:39.886462
35239;2025-01-16; TikTok Ads ;Tráfego|Black Friday - Notebook|16414.42;16; computador;23;21223;1052;104;23;1753.89;3391.88;2026-06-05 12:48:03.896817
37090;2025-06-18; GOOGLE ADS ;Conversão|Retenção - Streaming|21833.57;8;Computador;4;12348;141;17;2;120.47;2237.34;2026-06-05 12:48:06.811611
4596;2025-10-01;Linkedin Ads;Conversão|Retenção - Curso|31124.09;8; computador;10;94660;1099;92;8;7711.89;1034.39;2026-06-05 12:47:16.052097
46093;2025-06-28;Email Marketing;Conversão|Carrinho Abandonado - E-commerce|23497.06;17; celular ;5;66865;3373;451;74;14567.97;92309.75;2026-06-05 12:48:21.472020
8345;2025-11-22;Linkedin Ads;Conversão|Conversão - E-commerce|8801.59;18;TABLET;17;79525;1358;111;16;5388.35;16117.97;2026-06-05 12:47:21.953957
12930;2025-03-24;Meta Ads;Leads|Conhecimento - Curso|30403.04;3;Tablet;19;15881;798;183;44;3851.58;4528.42;2026-06-05 12:47:29.046508
9699;2025-06-25;Linkedin Ads;Tráfego|Retenção - Notebook|32778.1;3;TABLET;4;59074;4577;493;103;29935.53;141221.79;2026-06-05 12:47:24.118245
534;2025-03-31;GoogleAds;Conversão|Remarketing - Smartphone|37693.41;14;Celular;8;78660;1365;276;26;9525.5;10074.1;2026-06-05 12:47:09.525308
32252;2025-08-15;google ads;Leads|Conversão - Streaming|36856.91;12;Celular;3;17504;921;208;33;4839.67;48598.85;2026-06-05 12:47:59.085366
20929;2025-04-06; GOOGLE ADS ;Tráfego|Lançamento - Curso|14891.77;20;Computador;16;42387;1093;129;8;8063.86;4745.0;2026-06-05 12:47:41.568526
2511;2025-10-07;meta ads;Conhecimento|Promoção - Streaming|22865.73;2;CELULAR;18;75701;5537;1319;393;14897.1;476267.53;2026-06-05 12:47:12.768151
25780;2025-04-18;google ads;Conversão|Natal - E-commerce|8437.21;15;Celular;22;73176;3981;489;121;30011.76;64872.37;2026-06-05 12:47:48.944019
977;2025-09-15;meta ads;Conversão|Retenção - E-commerce|49009.36;2;Computador;9;51138;1974;141;42;10174.85;19655.16;2026-06-05 12:47:10.207143
24932;2025-07-25;LinkedIn Ads;Conhecimento|Promoção - Streaming|22865.73;9; computador;10;97151;6503;694;138;51348.67;14264.59;2026-06-05 12:47:47.674764
2065;2025-12-17; GOOGLE ADS ;Conversão|Natal - E-commerce|8437.21;14;Tablet;21;87300;4002;937;75;23457.48;38970.37;2026-06-05 12:47:12.056965
10420;2025-03-15;GoogleAds;Leads|Conversão - Streaming|36856.91;17;Computador;19;91553;3271;243;58;15199.14;50950.44;2026-06-05 12:47:25.213632
2689;2025-05-21; GOOGLE ADS ;Conversão|Conhecimento - Smartphone|27039.23;10;TABLET;9;61835;4046;776;126;20049.01;86473.36;2026-06-05 12:47:13.044213
23100;2025-06-27;Meta Ads;Tráfego|Lançamento - Curso|14891.77;18;Celular;5;6025;429;41;7;1372.59;4627.22;2026-06-05 12:47:44.934488
36201;2025-06-14;Email Marketing;Leads|Promoção - Curso|38158.69;6;Tablet;13;25451;655;139;29;2957.67;39205.13;2026-06-05 12:48:05.399940
18514;2025-12-28;Email Marketing;Leads|Geração de Lead - Seguro|45408.77;17;Celular;21;9332;576;62;16;4322.27;12363.99;2026-06-05 12:47:37.747905
27583;2025-06-05;google ads;Conhecimento|Lançamento - Notebook|28148.46;17;Celular;6;71021;2398;416;79;17997.67;60641.98;2026-06-05 12:47:51.837671
45011;2025-05-04;email marketing;Leads|Conhecimento - Consultoria|13785.26;17;Computador;7;59230;1329;77;9;7653.62;13469.83;2026-06-05 12:48:19.682110
48310;2025-05-02;Meta Ads;Leads|Carrinho Abandonado - Streaming|29039.22;11;CELULAR;15;92532;5467;850;148;34610.57;68018.9;2026-06-05 12:48:24.943288
20946;2025-07-09;GoogleAds;Conversão|Conhecimento - Consultoria|18945.37;12;Tablet;15;63636;1132;179;13;5255.45;7359.76;2026-06-05 12:47:41.592860
17585;2025-09-05;meta ads;Conversão|Retenção - E-commerce|49009.36;5;TABLET;18;19884;1285;302;52;1868.37;49595.18;2026-06-05 12:47:36.344218
29559;2025-01-28;META ADS;Tráfego|Promoção - Cartão|35278.57;6;TABLET;13;88431;2391;445;129;18581.99;80215.7;2026-06-05 12:47:54.917725
25628;2025-02-04; GOOGLE ADS ;Tráfego|Promoção - Cartão|35278.57;1;Celular;4;30895;1737;165;9;5570.09;8961.33;2026-06-05 12:47:48.720171
16982;2025-08-25;Email Marketing;Conhecimento|Conversão - Notebook|12948.76;15;Computador;18;16926;1091;222;55;6550.81;6369.08;2026-06-05 12:47:35.424373
29842;2025-07-08;META ADS;Leads|Promoção - Cartão|27992.3;13;Computador;13;54213;1006;220;51;5737.38;24461.63;2026-06-05 12:47:55.339534
49081;2025-11-02;META ADS;Leads|Lançamento - Streaming|40234.48;6; celular ;6;58643;2610;602;46;16249.88;11824.34;2026-06-05 12:48:26.113352
27628;2025-01-06;meta ads;Conversão|Conversão - E-commerce|8801.59;16; computador;17;25037;413;44;7;1564.55;2707.13;2026-06-05 12:47:51.903504
2130;2025-06-23;meta ads;Conhecimento|Geração de Lead - Streaming|19528.65;17;Celular;23;73061;1129;130;11;8658.78;14437.5;2026-06-05 12:47:12.176169
40480;2025-06-12;Meta Ads;Conhecimento|Conversão - Seguro|8170.15;14;CELULAR;14;1316;57;7;0;160.31;0.0;2026-06-05 12:48:12.728679
11281;2025-10-21;email marketing;Conhecimento|Lançamento - Notebook|28148.46;16;Tablet;19;95526;1730;281;36;1920.38;30401.27;2026-06-05 12:47:26.551407
12441;2025-04-14;Linkedin Ads;Leads|Natal - Curso|23414.44;14;Tablet;1;86251;2229;443;103;17335.18;132239.11;2026-06-05 12:47:28.309645
2464;2025-09-11;google ads;Tráfego|Retenção - Notebook|32778.1;3;CELULAR;13;17023;417;84;23;3315.95;20292.6;2026-06-05 12:47:12.698538
48515;2025-03-26;Meta Ads;Leads|Conhecimento - Consultoria|13785.26;3; computador;3;55876;1821;100;7;10652.78;10122.66;2026-06-05 12:48:25.249429
21873;2025-09-30;meta ads;Leads|Geração de Lead - Notebook|27658.26;6; computador;10;15935;370;55;2;2087.66;1205.22;2026-06-05 12:47:42.989089
